Establishments,Address,City,Zip,County,Type,Date,Violations/COS
"Alicia's Puerto Rican Meals Y Mas (N119453)","414 N Union St.","Wilmington","19805","New Castle County","Routine","12/08/2011","None"
"Alicia's Puerto Rican Meals Y Mas (N119453)","414 N Union St.","Wilmington","19805","New Castle County","Followup","12/12/2011","None"
"Alicia's Puerto Rican Meals Y Mas (N119453)","414 N Union St.","Wilmington","19805","New Castle County","Routine","06/08/2012","None"
"All American Tube Steak (S150991)","21383 Camp Arrowhead Rd.","Lewes","19958","Sussex","Other","08/05/2015","None"
"All American Tube Steak (S150991)","21383 Camp Arrowhead Rd.","Lewes","19958","Sussex","Routine","09/08/2015","None"
"All Occasions","39 North Walnut Street","Milford","19963","Kent","Complaint","03/22/2007","None"
"All Occasions","39 North Walnut Street","Milford","19963","Kent","Routine","05/25/2007","None"
"All Saints' Parish Hall","18 Olive Avenue","Rehoboth Beach","19971","Sussex","Routine","01/12/2009","None"
"All Saints' Parish Hall","18 Olive Avenue","Rehoboth Beach","19971","Sussex","Routine","01/12/2010","None"
"All Saints' Parish Hall","18 Olive Avenue","Rehoboth Beach","19971","Sussex","Routine","01/12/2011","None"
"All Saints' Parish Hall","18 Olive Avenue","Rehoboth Beach","19971","Sussex","Routine","12/20/2011","None"
"All Saints' Parish Hall","18 Olive Avenue","Rehoboth Beach","19971","Sussex","Routine","01/03/2013","None"
"All Saints' Parish Hall","18 Olive Avenue","Rehoboth Beach","19971","Sussex","Routine","01/10/2014","None"
"All Saints' Parish Hall","18 Olive Avenue","Rehoboth Beach","19971","Sussex","Routine","01/13/2015","None"
"All Stop","5 Brookmont Drive","Newark","19702","New Castle County","Other","06/21/2010","None"
"All Stop","5 Brookmont Drive","Newark","19702","New Castle County","Routine","08/10/2010","3-501.16 /Yes"
"All Stop","5 Brookmont Drive","Newark","19702","New Castle County","Routine","01/19/2011","3-501.17 /Yes"
"All Stop","5 Brookmont Drive","Newark","19702","New Castle County","Routine","07/14/2011","5-403.11 /Yes, 3-501.14 /Yes, 3-501.16 /No, 4-204.111 /Yes"
"All Stop","5 Brookmont Drive","Newark","19702","New Castle County","Followup","07/21/2011","None"
"All Stop","5 Brookmont Drive","Newark","19702","New Castle County","Routine","12/20/2011","None"
"All Stop","5 Brookmont Drive","Newark","19702","New Castle County","Routine","06/28/2012","3-501.14 /No"
"All Stop","5 Brookmont Drive","Newark","19702","New Castle County","Followup","07/06/2012","None"
"All Stop","5 Brookmont Drive","Newark","19702","New Castle County","Routine","06/21/2013","6-301.12 /Yes"
"All Stop","5 Brookmont Drive","Newark","19702","New Castle County","Routine","06/12/2014","3-501.16 /Yes"
"Allen Family Foods","18752 Harbeson Road","Harbeson","19951","Sussex","Routine","09/04/2008","2-201.11 /No, 4-601.11 /No, 6-501.111 /No"
"Allen Family Foods","18752 Harbeson Road","Harbeson","19951","Sussex","Followup","09/11/2008","6-501.111 /No"
"Allen Family Foods","18752 Harbeson Road","Harbeson","19951","Sussex","Followup","09/19/2008","6-501.111 /No"
"Allen Family Foods","18752 Harbeson Road","Harbeson","19951","Sussex","Followup","09/26/2008","None"
"Allen Family Foods","18752 Harbeson Road","Harbeson","19951","Sussex","Followup","03/12/2009","None"
"Allen Family Foods","18752 Harbeson Road","Harbeson","19951","Sussex","Routine","09/17/2009","None"
"Allen Family Foods","18752 Harbeson Road","Harbeson","19951","Sussex","Routine","03/19/2010","None"
"Allen Family Foods","18752 Harbeson Road","Harbeson","19951","Sussex","Routine","09/28/2010","None"
"Allen Family Foods - Sodexho","18752 Harbeson Road","Harbeson","19951","Sussex","Routine","01/26/2007","3-501.16 , 3-501.17 , 3-501.18"
"Allen Family Foods - Sodexho","18752 Harbeson Road","Harbeson","19951","Sussex","Followup","02/05/2007","None"
"Allen Family Foods - Sodexho","18752 Harbeson Road","Harbeson","19951","Sussex","Routine","09/24/2007","3-501.16 /Yes, 4-601.11 /Yes"
"Allen Family Foods - Sodexho","18752 Harbeson Road","Harbeson","19951","Sussex","Routine","03/20/2008","4-601.11 /Yes"
"Allen Family Foods - Sodexho","18752 Harbeson Road","Harbeson","19951","Sussex","Routine","09/10/2013","3-501.16 /Yes"
"Allen Frear Elementary School","Rising Sun","Camden","19934","Kent","Routine","04/17/2007","None"
"Allen Frear Elementary School","Rising Sun","Camden","19934","Kent","Routine","10/29/2007","None"
"Allen Frear Elementary School","Rising Sun","Camden","19934","Kent","Routine","04/24/2008","None"
"Allen Frear Elementary School","Rising Sun","Camden","19934","Kent","Routine","10/27/2008","None"
"Allen Frear Elementary School","Rising Sun","Camden","19934","Kent","Routine","03/20/2009","None"
"Allen Frear Elementary School","Rising Sun","Camden","19934","Kent","Routine","11/03/2009","None"
"Allen Frear Elementary School","Rising Sun","Camden","19934","Kent","Routine","04/14/2010","4-703.11 /No"
"Allen Frear Elementary School","Rising Sun","Camden","19934","Kent","Followup","04/23/2010","None"
"Allen Frear Elementary School","Rising Sun","Camden","19934","Kent","Routine","10/21/2010","None"
"Allen Harim Foods (S119457)","18752 Harbeson Rd","Harbeson","19951","Sussex","Routine","07/02/2012","3-501.14 /No, 3-203.12 /Yes"
"Allen Harim Foods (S119457)","18752 Harbeson Rd","Harbeson","19951","Sussex","Followup","07/09/2012","None"
"Allen Harim Foods (S119457)","18752 Harbeson Rd.","Harbeson","19951","Sussex","Routine","01/29/2013","3-403.11 /No, 4-501.114 /No"
