Establishments,Address,City,Zip,Longitude,Latitude,County,Type,Date,Violations/COS
Alex's Snowballs,851 Old Baltimore Pike,Newark,19702,-75.7283829,39.643026,New Castle County,Routine,06/17/2010,None
Alford Waters Middle School,1259 Cedar Lane Road,Middletown,19709,-75.6873329,39.5014614,New Castle County,Routine,06/25/2007,None
Alford Waters Middle School,1259 Cedar Lane Road,Middletown,19709,-75.6873329,39.5014614,New Castle County,Routine,10/14/2008,None
Alford Waters Middle School,1259 Cedar Lane Road,Middletown,19709,-75.6873329,39.5014614,New Castle County,Routine,03/23/2009,None
Alford Waters Middle School,1259 Cedar Lane Road,Middletown,19709,-75.6873329,39.5014614,New Castle County,Routine,10/12/2009,None
Alford Waters Middle School,1259 Cedar Lane Road,Middletown,19709,-75.6873329,39.5014614,New Castle County,Routine,04/26/2010,None
Alford Waters Middle School,1259 Cedar Lane Road,Middletown,19709,-75.6873329,39.5014614,New Castle County,Routine,06/07/2011,None
Alford Waters Middle School,1259 Cedar Lane Road,Middletown,19709,-75.6873329,39.5014614,New Castle County,Routine,10/13/2011,None
Alford Waters Middle School,1259 Cedar Lane Road,Middletown,19709,-75.6873329,39.5014614,New Castle County,Routine,10/15/2012,None
Alford Waters Middle School,1259 Cedar Lane Road,Middletown,19709,-75.6873329,39.5014614,New Castle County,Routine,03/22/2013,None
Alford Waters Middle School,1259 Cedar Lane Road,Middletown,19709,-75.6873329,39.5014614,New Castle County,Routine,10/04/2013,None
Alford Waters Middle School,1259 Cedar Lane Road,Middletown,19709,-75.6873329,39.5014614,New Castle County,Routine,01/17/2014,None
Alford Waters Middle School,1259 Cedar Lane Road,Middletown,19709,-75.6873329,39.5014614,New Castle County,Routine,10/01/2014,5-205.15 /Yes
Alford Waters Middle School,1259 Cedar Lane Road,Middletown,19709,-75.6873329,39.5014614,New Castle County,Routine,04/17/2015,None
Algio Produce,3853 Kirkwood Highway,Wilmington,19808,-75.6439348,39.7312644,New Castle County,Routine,03/02/2007,None
Ali Baba Middle Eastern Restaurant,175 East Main Street,Newark,19711,-75.7459247,39.68342639999999,New Castle County,Routine,05/04/2007,None
Ali Baba Middle Eastern Restaurant,175 East Main Street,Newark,19711,-75.7459247,39.68342639999999,New Castle County,Routine,01/16/2009,None
Ali Baba Middle Eastern Restaurant,175 East Main Street,Newark,19711,-75.7459247,39.68342639999999,New Castle County,Routine,07/31/2009,4-501.114 /Yes
Ali Baba Middle Eastern Restaurant,175 East Main Street,Newark,19711,-75.7459247,39.68342639999999,New Castle County,Routine,01/29/2010,None
Ali Baba Middle Eastern Restaurant,175 East Main Street,Newark,19711,-75.7459247,39.68342639999999,New Castle County,Routine,07/01/2010,5-204.11 /Yes
Ali Baba Middle Eastern Restaurant,175 East Main Street,Newark,19711,-75.7459247,39.68342639999999,New Castle County,Other,07/14/2011,None
Ali Baba Middle Eastern Restaurant,175 East Main Street,Newark,19711,-75.7459247,39.68342639999999,New Castle County,Routine,12/16/2011,"5-205.11 /Yes, 4-302.14 /Yes"
Ali Baba Middle Eastern Restaurant,175 East Main Street,Newark,19711,-75.7459247,39.68342639999999,New Castle County,Routine,06/29/2012,5-204.11 /Yes
Ali Baba Middle Eastern Restaurant,175 East Main Street,Newark,19711,-75.7459247,39.68342639999999,New Castle County,Routine,12/20/2012,"5-204.11 /Yes, 4-204.111 /Yes"
Ali Baba Middle Eastern Restaurant,175 East Main Street,Newark,19711,-75.7459247,39.68342639999999,New Castle County,Routine,07/12/2013,5-205.11 /Yes
Ali Baba Middle Eastern Restaurant,175 East Main Street,Newark,19711,-75.7459247,39.68342639999999,New Castle County,Routine,01/30/2014,"3-302.11 /Yes, 6-301.11 /Yes"
Ali Baba Middle Eastern Restaurant,175 East Main Street,Newark,19711,-75.7459247,39.68342639999999,New Castle County,Routine,07/29/2014,"6-501.111 /Yes, 3-301.12 /Yes, 3-502.11 /Yes"
Ali Baba Middle Eastern Restaurant,175 East Main Street,Newark,19711,-75.7459247,39.68342639999999,New Castle County,Routine,02/05/2015,"5-205.15 /Yes, 6-501.15 /Yes, 4-501.114 /Yes, 3-502.11 /Yes"
Alicia's Puerto Rican Meals Y Mas (N119453),414 N Union St.,Wilmington,19805,-75.57235399999999,39.749721,New Castle County,Routine,12/08/2011,None
Alicia's Puerto Rican Meals Y Mas (N119453),414 N Union St.,Wilmington,19805,-75.57235399999999,39.749721,New Castle County,Followup,12/12/2011,None
Alicia's Puerto Rican Meals Y Mas (N119453),414 N Union St.,Wilmington,19805,-75.57235399999999,39.749721,New Castle County,Routine,06/08/2012,None
All American Tube Steak (S150991),21383 Camp Arrowhead Rd.,Lewes,19958,-75.16055639999999,38.6919991,Sussex,Other,08/05/2015,None
All American Tube Steak (S150991),21383 Camp Arrowhead Rd.,Lewes,19958,-75.16055639999999,38.6919991,Sussex,Routine,09/08/2015,None
All Occasions,39 North Walnut Street,Milford,19963,-75.4282186,38.9139894,Kent,Complaint,03/22/2007,None
All Occasions,39 North Walnut Street,Milford,19963,-75.4282186,38.9139894,Kent,Routine,05/25/2007,None
All Saints' Parish Hall,18 Olive Avenue,Rehoboth Beach,19971,-75.07796619999999,38.7186881,Sussex,Routine,01/12/2009,None
All Saints' Parish Hall,18 Olive Avenue,Rehoboth Beach,19971,-75.07796619999999,38.7186881,Sussex,Routine,01/12/2010,None
All Saints' Parish Hall,18 Olive Avenue,Rehoboth Beach,19971,-75.07796619999999,38.7186881,Sussex,Routine,01/12/2011,None
All Saints' Parish Hall,18 Olive Avenue,Rehoboth Beach,19971,-75.07796619999999,38.7186881,Sussex,Routine,12/20/2011,None
All Saints' Parish Hall,18 Olive Avenue,Rehoboth Beach,19971,-75.07796619999999,38.7186881,Sussex,Routine,01/03/2013,None
All Saints' Parish Hall,18 Olive Avenue,Rehoboth Beach,19971,-75.07796619999999,38.7186881,Sussex,Routine,01/10/2014,None
All Saints' Parish Hall,18 Olive Avenue,Rehoboth Beach,19971,-75.07796619999999,38.7186881,Sussex,Routine,01/13/2015,None
All Stop,5 Brookmont Drive,Newark,19702,-75.6876944,39.6225363,New Castle County,Other,06/21/2010,None
All Stop,5 Brookmont Drive,Newark,19702,-75.6876944,39.6225363,New Castle County,Routine,08/10/2010,3-501.16 /Yes
All Stop,5 Brookmont Drive,Newark,19702,-75.6876944,39.6225363,New Castle County,Routine,01/19/2011,3-501.17 /Yes
All Stop,5 Brookmont Drive,Newark,19702,-75.6876944,39.6225363,New Castle County,Routine,07/14/2011,"5-403.11 /Yes, 3-501.14 /Yes, 3-501.16 /No, 4-204.111 /Yes"
All Stop,5 Brookmont Drive,Newark,19702,-75.6876944,39.6225363,New Castle County,Followup,07/21/2011,None
All Stop,5 Brookmont Drive,Newark,19702,-75.6876944,39.6225363,New Castle County,Routine,12/20/2011,None
All Stop,5 Brookmont Drive,Newark,19702,-75.6876944,39.6225363,New Castle County,Routine,06/28/2012,3-501.14 /No
All Stop,5 Brookmont Drive,Newark,19702,-75.6876944,39.6225363,New Castle County,Followup,07/06/2012,None
All Stop,5 Brookmont Drive,Newark,19702,-75.6876944,39.6225363,New Castle County,Routine,06/21/2013,6-301.12 /Yes
All Stop,5 Brookmont Drive,Newark,19702,-75.6876944,39.6225363,New Castle County,Routine,06/12/2014,3-501.16 /Yes
Allen Family Foods,18752 Harbeson Road,Harbeson,19951,-75.2885955,38.7204924,Sussex,Routine,09/04/2008,"2-201.11 /No, 4-601.11 /No, 6-501.111 /No"
Allen Family Foods,18752 Harbeson Road,Harbeson,19951,-75.2885955,38.7204924,Sussex,Followup,09/11/2008,6-501.111 /No
Allen Family Foods,18752 Harbeson Road,Harbeson,19951,-75.2885955,38.7204924,Sussex,Followup,09/19/2008,6-501.111 /No
Allen Family Foods,18752 Harbeson Road,Harbeson,19951,-75.2885955,38.7204924,Sussex,Followup,09/26/2008,None
Allen Family Foods,18752 Harbeson Road,Harbeson,19951,-75.2885955,38.7204924,Sussex,Followup,03/12/2009,None
Allen Family Foods,18752 Harbeson Road,Harbeson,19951,-75.2885955,38.7204924,Sussex,Routine,09/17/2009,None
Allen Family Foods,18752 Harbeson Road,Harbeson,19951,-75.2885955,38.7204924,Sussex,Routine,03/19/2010,None
Allen Family Foods,18752 Harbeson Road,Harbeson,19951,-75.2885955,38.7204924,Sussex,Routine,09/28/2010,None
Allen Family Foods - Sodexho,18752 Harbeson Road,Harbeson,19951,-75.2885955,38.7204924,Sussex,Routine,01/26/2007,"3-501.16 , 3-501.17 , 3-501.18"
Allen Family Foods - Sodexho,18752 Harbeson Road,Harbeson,19951,-75.2885955,38.7204924,Sussex,Followup,02/05/2007,None
Allen Family Foods - Sodexho,18752 Harbeson Road,Harbeson,19951,-75.2885955,38.7204924,Sussex,Routine,09/24/2007,"3-501.16 /Yes, 4-601.11 /Yes"
Allen Family Foods - Sodexho,18752 Harbeson Road,Harbeson,19951,-75.2885955,38.7204924,Sussex,Routine,03/20/2008,4-601.11 /Yes
Allen Family Foods - Sodexho,18752 Harbeson Road,Harbeson,19951,-75.2885955,38.7204924,Sussex,Routine,09/10/2013,3-501.16 /Yes
Allen Frear Elementary School,Rising Sun,Camden,19934,-75.5154788,39.10039039999999,Kent,Routine,04/17/2007,None
Allen Frear Elementary School,Rising Sun,Camden,19934,-75.5154788,39.10039039999999,Kent,Routine,10/29/2007,None
Allen Frear Elementary School,Rising Sun,Camden,19934,-75.5154788,39.10039039999999,Kent,Routine,04/24/2008,None
Allen Frear Elementary School,Rising Sun,Camden,19934,-75.5154788,39.10039039999999,Kent,Routine,10/27/2008,None
Allen Frear Elementary School,Rising Sun,Camden,19934,-75.5154788,39.10039039999999,Kent,Routine,03/20/2009,None
Allen Frear Elementary School,Rising Sun,Camden,19934,-75.5154788,39.10039039999999,Kent,Routine,11/03/2009,None
Allen Frear Elementary School,Rising Sun,Camden,19934,-75.5154788,39.10039039999999,Kent,Routine,04/14/2010,4-703.11 /No
Allen Frear Elementary School,Rising Sun,Camden,19934,-75.5154788,39.10039039999999,Kent,Followup,04/23/2010,None
Allen Frear Elementary School,Rising Sun,Camden,19934,-75.5154788,39.10039039999999,Kent,Routine,10/21/2010,None
Allen Harim Foods (S119457),18752 Harbeson Rd,Harbeson,19951,-75.2885955,38.7204924,Sussex,Routine,07/02/2012,"3-501.14 /No, 3-203.12 /Yes"
Allen Harim Foods (S119457),18752 Harbeson Rd,Harbeson,19951,-75.2885955,38.7204924,Sussex,Followup,07/09/2012,None
Allen Harim Foods (S119457),18752 Harbeson Rd.,Harbeson,19951,-75.2885955,38.7204924,Sussex,Routine,01/29/2013,"3-403.11 /No, 4-501.114 /No"
Allen Harim Foods (S119457),18752 Harbeson Rd.,Harbeson,19951,-75.2885955,38.7204924,Sussex,Routine,04/09/2014,"4-601.11 /No, 2-201.11 /No"
Almanzar Grocery Deli,822 Maryland Ave.,Wilmington,19805,-75.567792,39.7368809,New Castle County,Followup,07/31/2013,None
Almanzar Grocery Deli (N130102),822 Maryland Ave.,Wilmington,19805,-75.567792,39.7368809,New Castle County,Other,06/25/2013,None
Almanzar Grocery Deli (N130102),822 Maryland Ave.,Wilmington,19805,-75.567792,39.7368809,New Castle County,Routine,07/25/2013,"3-304.15 /No, 5-205.11 /No, 6-301.12 /No, 5-103.11 /No"
Almanzar Grocery Deli (N130102),822 Maryland Ave.,Wilmington,19805,-75.567792,39.7368809,New Castle County,Routine,01/13/2014,3-501.17 /Yes
Almanzar Grocery Deli (N130102),822 Maryland Ave.,Wilmington,19805,-75.567792,39.7368809,New Castle County,Routine,09/22/2014,"3-502.11 /Yes, 7-204.12 /Yes"
Almanzar Grocery Deli (N130102),822 Maryland Ave.,Wilmington,19805,-75.567792,39.7368809,New Castle County,Routine,05/12/2015,"7-201.11 /No, 8-103.11 /No, 7-204.11 /Yes, 3-301.12 /No, 5-205.15 /Yes"
Almanzar Grocery Deli (N130102),822 Maryland Ave.,Wilmington,19805,-75.567792,39.7368809,New Castle County,Followup,05/19/2015,7-201.11 /No
Almost History,304 Delaware Street,New Castle,19720,-75.5642833,39.6600011,New Castle County,Routine,03/08/2007,None
Alondra's Bakery & Taqueria (N140395),3616 Kirkwood Hwy.,Wilmington,19808,-75.63709999999999,39.7338,New Castle County,Routine,04/04/2014,None
Alondra's Bakery & Taqueria (N140395),3616 Kirkwood Hwy.,Wilmington,19808,-75.63709999999999,39.7338,New Castle County,Routine,11/17/2014,"3-501.17 /Yes, 3-502.11 /No, 5-205.15 /No"
Alondra's Bakery & Taqueria (N140395),3616 Kirkwood Hwy.,Wilmington,19808,-75.63709999999999,39.7338,New Castle County,Followup,11/24/2014,None
Alondra's Bakery (N108914),2307 W Newport Pike,Wilmington,19804,-75.6428461,39.71500450000001,New Castle County,Routine,09/10/2010,3-501.16 /Yes
Alondra's Bakery (N108914),2307 W Newport Pike,Wilmington,19804,-75.6428461,39.71500450000001,New Castle County,Routine,09/22/2010,None
Alondra's Bakery (N108914),2307 W Newport Pike,Wilmington,19804,-75.6428461,39.71500450000001,New Castle County,Routine,12/13/2011,4-302.14 /Yes
Alondra's Bakery (N108914),2307 W Newport Pike,Wilmington,19804,-75.6428461,39.71500450000001,New Castle County,Routine,05/31/2012,"5-403.11 /No, 5-204.11 /No, 4-204.111 /No, 3-501.14 /No"
Alondra's Bakery (N108914),2307 W Newport Pike,Wilmington,19804,-75.6428461,39.71500450000001,New Castle County,Followup,06/07/2012,None
Alondra's Bakery (N108914),2307 W Newport Pike,Wilmington,19804,-75.6428461,39.71500450000001,New Castle County,Followup,09/27/2013,None
Alondra's Bakery (N139958),2307 W Newport Pike,Wilmington,19804,-75.6428461,39.71500450000001,New Castle County,Routine,02/14/2013,None
Alondra's Bakery (N139958),2307 W Newport Pike,Wilmington,19804,-75.6428461,39.71500450000001,New Castle County,Routine,09/19/2013,6-501.111 /No
Alondra's Bakery (N139958),2307 W Newport Pike,Wilmington,19804,-75.6428461,39.71500450000001,New Castle County,Routine,03/13/2014,"3-501.16 /Yes, 3-302.11 /No"
Alondra's Bakery (N139958),2307 W Newport Pike,Wilmington,19804,-75.6428461,39.71500450000001,New Castle County,Followup,03/19/2014,None
Alondra's Bakery (N139958),2307 W Newport Pike,Wilmington,19804,-75.6428461,39.71500450000001,New Castle County,Routine,09/09/2014,3-501.19 /No
Alondra's Bakery (N139958),2307 W Newport Pike,Wilmington,19804,-75.6428461,39.71500450000001,New Castle County,Followup,09/17/2014,None
Alondra's Bakery (N139958),2307 W Newport Pike,Wilmington,19804,-75.6428461,39.71500450000001,New Castle County,Routine,03/26/2015,"7-203.11 /No, 5-205.15 /No"
Alondras Bakery (N129754),3616 Kirkwood Hwy.,Wilmington,19808,-75.63709999999999,39.7338,New Castle County,Routine,08/27/2012,None
Alpha Pizza,1402 East Newport Pike,Newport,19804,-75.6016143,39.7171479,New Castle County,Routine,10/10/2007,3-501.17
Alpha Pizza,1402 East Newport Pike,Newport,19804,-75.6016143,39.7171479,New Castle County,Routine,02/18/2009,"3-401.11 /No, 3-501.16 /Yes, 4-602.11 /No"
Alpha Pizza,1402 East Newport Pike,Newport,19804,-75.6016143,39.7171479,New Castle County,Followup,03/03/2009,None
Alpha Pizza,1402 East Newport Pike,Newport,19804,-75.6016143,39.7171479,New Castle County,Routine,02/01/2010,3-302.11 /Yes
Alpha Pizza,1402 East Newport Pike,Newport,19804,-75.6016143,39.7171479,New Castle County,Routine,07/27/2011,None
Alpha Pizza,1402 East Newport Pike,Newport,19804,-75.6016143,39.7171479,New Castle County,Routine,07/13/2012,3-501.16 /Yes
Alvarado's,1030 South Little Creek Road,Dover,19901,-75.49838000000001,39.1566872,Kent,Other,05/14/2010,None
Alvarado's,1030 South Little Creek Road,Dover,19901,-75.49838000000001,39.1566872,Kent,Followup,05/21/2010,None
Alvarado's,1030 South Little Creek Road,Dover,19901,-75.49838000000001,39.1566872,Kent,Routine,08/11/2010,None
Amalfi Pizza,208 Suburban Drive,Newark,19711,-75.7774125,39.66842889999999,New Castle County,Routine,07/22/2009,None
Amalfi Pizza,208 Suburban Drive,Newark,19711,-75.7774125,39.66842889999999,New Castle County,Routine,01/14/2010,None
Amalfi Pizza,208 Suburban Drive,Newark,19711,-75.7774125,39.66842889999999,New Castle County,Routine,07/16/2010,5-204.11 /Yes
Amalfi Pizza,208 Suburban Drive,Newark,19711,-75.7774125,39.66842889999999,New Castle County,Routine,09/01/2011,None
Amalfi Pizza,208 Suburban Drive,Newark,19711,-75.7774125,39.66842889999999,New Castle County,Routine,01/12/2012,3-501.17 /Yes
Amalfi Pizza,208 Suburban Drive,Newark,19711,-75.7774125,39.66842889999999,New Castle County,Routine,07/17/2012,3-501.16 /Yes
Amalfi Pizza,208 Suburban Drive,Newark,19711,-75.7774125,39.66842889999999,New Castle County,Routine,12/12/2012,3-501.16 /Yes
Amalfi Pizza,208 Suburban Drive,Newark,19711,-75.7774125,39.66842889999999,New Castle County,Routine,06/04/2013,"3-501.17 /Yes, 6-301.12 /Yes"
Amalfi Pizza,208 Suburban Drive,Newark,19711,-75.7774125,39.66842889999999,New Castle County,Routine,11/13/2013,None
Amalfi Pizza,208 Suburban Drive,Newark,19711,-75.7774125,39.66842889999999,New Castle County,Routine,05/01/2014,None
Amalfi Pizza,208 Suburban Drive,Newark,19711,-75.7774125,39.66842889999999,New Castle County,Routine,10/30/2014,3-502.11 /Yes
Amazing Grace Christian Academy,1009 Sycamore Street,Wilmington,19805,-75.5653158,39.7385743,New Castle County,Routine,02/27/2009,None
Amazing Grace Christian Academy,1009 Sycamore Street,Wilmington,19805,-75.5653158,39.7385743,New Castle County,Other,05/13/2010,None
Ambrosia Restaurant (S140381),19 Wilmington Ave,Rehoboth Beach,19971,-75.0779757,38.7158018,Sussex,Routine,04/10/2014,None
American Eagle Pizza Diner,320 East Lea Boulevard,Wilmington,19802,-75.5175596,39.7563197,New Castle County,Routine,01/08/2010,None
American Eagle Pizza Diner,320 East Lea Boulevard,Wilmington,19802,-75.5175596,39.7563197,New Castle County,Routine,07/07/2010,4-703.11 /Yes
American Legion Post #05,300 King Charles Avenue,Rehoboth Beach,19971,-75.0783572,38.7131667,Sussex,Routine,02/08/2007,None
American Legion Post #05,300 King Charles Avenue,Rehoboth Beach,19971,-75.0783572,38.7131667,Sussex,Routine,01/29/2008,None
American Legion Post #05,300 King Charles Avenue,Rehoboth Beach,19971,-75.0783572,38.7131667,Sussex,Routine,01/23/2009,None
American Legion Post #05,300 King Charles Avenue,Rehoboth Beach,19971,-75.0783572,38.7131667,Sussex,Routine,01/26/2010,4-501.114 /No
American Legion Post #05,300 King Charles Avenue,Rehoboth Beach,19971,-75.0783572,38.7131667,Sussex,Followup,02/02/2010,None
American Legion Post #05,300 King Charles Avenue,Rehoboth Beach,19971,-75.0783572,38.7131667,Sussex,Routine,01/14/2011,4-501.114 /No
American Legion Post #05,300 King Charles Avenue,Rehoboth Beach,19971,-75.0783572,38.7131667,Sussex,Followup,01/24/2011,None
American Legion Post #05,300 King Charles Avenue,Rehoboth Beach,19971,-75.0783572,38.7131667,Sussex,Routine,01/11/2012,2-201.11 /No
American Legion Post #05,300 King Charles Avenue,Rehoboth Beach,19971,-75.0783572,38.7131667,Sussex,Routine,01/15/2013,None
American Legion Post #05,300 King Charles Avenue,Rehoboth Beach,19971,-75.0783572,38.7131667,Sussex,Routine,01/02/2014,None
American Legion Post #05,300 King Charles Avenue,Rehoboth Beach,19971,-75.0783572,38.7131667,Sussex,Routine,01/16/2014,None
American Legion Post #05,300 King Charles Avenue,Rehoboth Beach,19971,-75.0783572,38.7131667,Sussex,Routine,01/16/2015,4-502.11 /Yes
American Legion Post #06,230 North Front Street,Seaford,19973,-75.6090857,38.6440851,Sussex,Routine,12/05/2007,None
American Legion Post #06,230 North Front Street,Seaford,19973,-75.6090857,38.6440851,Sussex,Routine,12/17/2008,None
American Legion Post #06,230 North Front Street,Seaford,19973,-75.6090857,38.6440851,Sussex,Routine,12/16/2009,None
American Legion Post #06,230 North Front Street,Seaford,19973,-75.6090857,38.6440851,Sussex,Routine,12/08/2010,None
